"","en_tweet","friends_count","url","description","verified","eng_rate","n_hashtags","tweet_length"
"4974",FALSE,2550,TRUE,FALSE,FALSE,0.182232346241458,0,139
"4975",FALSE,318,TRUE,TRUE,TRUE,0.00318242601951514,3,302
"4976",TRUE,6500,TRUE,TRUE,FALSE,0.740740740740741,2,140
"4977",TRUE,345,FALSE,TRUE,FALSE,0,2,97
"4978",TRUE,659,FALSE,TRUE,FALSE,8.83054892601432,1,140
"4979",TRUE,653,TRUE,TRUE,FALSE,1.06761565836299,5,175
"4980",TRUE,7011,TRUE,TRUE,FALSE,0.027897893709025,8,227
"4981",TRUE,1823,FALSE,TRUE,FALSE,10.6628242074928,1,140
"4982",TRUE,1,FALSE,FALSE,FALSE,0,12,302
"4983",TRUE,1393,FALSE,TRUE,FALSE,0,10,139
"4984",TRUE,30908,TRUE,TRUE,FALSE,0.0218090616651219,3,140
"4985",TRUE,377,FALSE,TRUE,FALSE,5.78512396694215,3,140
"4986",TRUE,507,TRUE,TRUE,FALSE,1.25673249551167,2,116
"4987",FALSE,2660,FALSE,TRUE,FALSE,2.52732240437158,8,140
"4988",TRUE,4796,TRUE,TRUE,FALSE,0,4,181
"4989",TRUE,484,TRUE,TRUE,FALSE,0.732600732600733,1,140
"4990",TRUE,2973,TRUE,TRUE,FALSE,0.115025161754134,5,160
"4991",TRUE,1782,FALSE,TRUE,FALSE,8.46560846560847,6,140
"4992",TRUE,86,FALSE,TRUE,FALSE,50,4,144
"4993",TRUE,116,TRUE,TRUE,FALSE,0.123228589032656,1,140
"4994",TRUE,888,FALSE,TRUE,FALSE,0.193423597678917,1,136
"4995",TRUE,910,FALSE,TRUE,FALSE,38.8429752066116,2,140
"4996",TRUE,888,FALSE,TRUE,FALSE,0.193423597678917,1,140
"4997",FALSE,40,FALSE,FALSE,FALSE,1250,9,140
"4998",TRUE,159,FALSE,TRUE,FALSE,3.79746835443038,2,140
"4999",TRUE,1394,FALSE,TRUE,FALSE,0.357398141529664,1,144
"5000",TRUE,58,TRUE,TRUE,FALSE,0,4,133
"5001",TRUE,57,TRUE,TRUE,TRUE,0,2,204
"5002",TRUE,3955,TRUE,TRUE,FALSE,0.8792965627498,4,140
"5003",TRUE,2660,FALSE,TRUE,FALSE,3.7568306010929,2,140
"5004",TRUE,459,TRUE,TRUE,FALSE,0,9,290
"5005",TRUE,1878,FALSE,TRUE,FALSE,3.75443937087773,1,140
"5006",TRUE,1318,TRUE,TRUE,FALSE,1.23626373626374,2,306
"5007",TRUE,1801,TRUE,TRUE,FALSE,0.0194250194250194,12,289
"5008",TRUE,4972,FALSE,TRUE,FALSE,2.24038752649107,1,140
"5009",TRUE,5000,FALSE,TRUE,FALSE,2.17327459618209,1,140
"5010",TRUE,191,TRUE,TRUE,FALSE,0.305235970885184,8,295
"5011",TRUE,976,TRUE,TRUE,FALSE,0,5,152
"5012",TRUE,716,TRUE,TRUE,FALSE,0.265604249667995,5,105
"5013",TRUE,7312,TRUE,TRUE,FALSE,0.0166389351081531,5,105
"5014",TRUE,640,TRUE,TRUE,FALSE,0.0395256916996047,3,201
"5015",TRUE,1088,FALSE,TRUE,FALSE,61.1570247933884,1,140
"5016",TRUE,1124,FALSE,FALSE,FALSE,1.0752688172043,3,101
"5017",TRUE,8008,FALSE,TRUE,FALSE,1.01662316252232,1,140
"5018",TRUE,754,TRUE,TRUE,FALSE,0.341296928327645,0,144
"5019",TRUE,23771,FALSE,TRUE,FALSE,0,12,190
"5020",TRUE,3398,FALSE,TRUE,FALSE,0.0956022944550669,1,194
"5021",TRUE,946,FALSE,TRUE,FALSE,1.9589552238806,3,140
"5022",TRUE,996,TRUE,TRUE,FALSE,0.863131935881628,1,139
"5023",TRUE,160,FALSE,TRUE,FALSE,72.3076923076923,2,140
"5024",TRUE,84686,FALSE,TRUE,FALSE,0.0171719677167007,11,278
"5025",TRUE,8978,FALSE,TRUE,FALSE,0.779029371512791,1,140
"5026",TRUE,5002,FALSE,TRUE,FALSE,0.523388943408571,1,140
"5027",TRUE,4400,FALSE,TRUE,FALSE,6.33561643835616,1,140
"5028",FALSE,138,TRUE,TRUE,FALSE,0,1,139
"5029",TRUE,683,FALSE,TRUE,FALSE,35.7142857142857,0,140
"5030",TRUE,1117,TRUE,TRUE,FALSE,0.910194174757281,2,140
"5031",TRUE,1435,TRUE,TRUE,FALSE,10.1231190150479,1,140
"5032",TRUE,13,TRUE,TRUE,FALSE,0,12,301
"5033",TRUE,4996,FALSE,TRUE,FALSE,2.56944444444444,1,140
"5034",FALSE,401,FALSE,TRUE,FALSE,0,8,129
"5035",TRUE,72,FALSE,TRUE,FALSE,43.859649122807,2,140
"5036",TRUE,399,TRUE,TRUE,TRUE,0.111549941210166,1,140
"5037",TRUE,293,FALSE,TRUE,FALSE,3.08880308880309,1,140
"5038",FALSE,1131,TRUE,TRUE,FALSE,0,15,238
"5039",TRUE,1810,TRUE,TRUE,TRUE,0.0337638220646577,4,300
"5040",TRUE,526,FALSE,FALSE,FALSE,0.389408099688474,2,144
"5041",TRUE,1600,FALSE,TRUE,FALSE,31.6239316239316,1,140
"5042",TRUE,3117,TRUE,TRUE,TRUE,0.0131898844280937,1,140
"5043",TRUE,3613,FALSE,TRUE,FALSE,0.247320692497939,0,140
"5044",TRUE,612,TRUE,TRUE,FALSE,0.810810810810811,1,136
"5045",TRUE,612,TRUE,TRUE,FALSE,1.62162162162162,1,117
"5046",FALSE,40,FALSE,TRUE,FALSE,357.142857142857,9,140
"5047",FALSE,40,FALSE,TRUE,FALSE,528.571428571429,8,140
"5048",TRUE,2345,TRUE,TRUE,FALSE,0.0939261114589856,1,140
"5049",TRUE,4758,TRUE,TRUE,FALSE,0.043917435221783,3,139
"5050",TRUE,22815,FALSE,TRUE,FALSE,0.0148837209302326,2,187
"5051",TRUE,839,TRUE,TRUE,FALSE,0,7,204
"5052",TRUE,981,TRUE,TRUE,FALSE,0.136574706364381,2,140
"5053",TRUE,35,TRUE,TRUE,FALSE,20,8,297
"5054",FALSE,1393,FALSE,TRUE,FALSE,0,4,90
"5055",TRUE,1739,FALSE,TRUE,FALSE,5.67595459236326,2,140
"5056",TRUE,369,TRUE,TRUE,FALSE,2.85714285714286,0,140
"5057",TRUE,81,TRUE,TRUE,FALSE,0.0426803243704652,12,246
"5058",TRUE,1331,TRUE,TRUE,FALSE,0.222222222222222,5,298
"5059",FALSE,272,TRUE,TRUE,FALSE,0,2,134
"5060",TRUE,117,FALSE,TRUE,FALSE,0.323101777059774,2,140
"5061",TRUE,2287,FALSE,TRUE,FALSE,0.293255131964809,1,140
"5062",TRUE,796,TRUE,TRUE,TRUE,0.0211166483655714,5,254
"5063",TRUE,296,TRUE,TRUE,FALSE,0.769230769230769,1,170
"5064",TRUE,2033,TRUE,TRUE,FALSE,0.201884253028264,3,268
"5065",TRUE,483,FALSE,TRUE,FALSE,18.7341772151899,1,140
"5066",TRUE,980,TRUE,TRUE,FALSE,0.16260162601626,1,140
"5067",TRUE,5059,TRUE,TRUE,FALSE,0,1,316
"5068",TRUE,23866,TRUE,TRUE,FALSE,0.00837275505505086,7,140
"5069",TRUE,47,FALSE,TRUE,FALSE,6.81818181818182,1,140
"5070",TRUE,4763,FALSE,FALSE,FALSE,1.00671140939597,1,140
"5071",TRUE,4966,FALSE,TRUE,FALSE,0.087627059235892,1,140
"5072",TRUE,23866,TRUE,TRUE,FALSE,0.0125591325825763,7,140
"5073",TRUE,5473,FALSE,TRUE,FALSE,0.0568310979768129,1,140
"5074",TRUE,4317,TRUE,TRUE,TRUE,0.00478950141290292,0,144
"5075",TRUE,136,TRUE,TRUE,FALSE,0.0496770988574267,3,200
"5076",TRUE,4317,TRUE,TRUE,TRUE,0.00239475070645146,0,144
"5077",TRUE,3651,FALSE,TRUE,FALSE,3.19148936170213,0,140
"5078",TRUE,17,TRUE,TRUE,FALSE,0,4,276
"5079",FALSE,336,TRUE,TRUE,FALSE,0,12,183
"5080",TRUE,4317,TRUE,TRUE,TRUE,0.0742372718999952,4,311
"5081",TRUE,418,FALSE,FALSE,FALSE,3.97727272727273,4,301
"5082",TRUE,160,TRUE,TRUE,FALSE,0,3,176
"5083",FALSE,336,TRUE,TRUE,FALSE,0,11,163
"5084",TRUE,176,FALSE,TRUE,FALSE,21.7391304347826,2,140
"5085",TRUE,0,FALSE,TRUE,FALSE,0.0369139904023625,5,140
"5086",TRUE,549,TRUE,TRUE,FALSE,1.01010101010101,9,205
"5087",TRUE,826,TRUE,TRUE,FALSE,33.3714285714286,6,289
"5088",FALSE,23771,FALSE,TRUE,FALSE,0,10,148
"5089",FALSE,199,TRUE,TRUE,FALSE,0.46583850931677,3,181
"5090",TRUE,199,TRUE,TRUE,FALSE,0,5,180
"5091",TRUE,354,FALSE,TRUE,FALSE,13.745704467354,2,144
"5092",TRUE,176,TRUE,TRUE,TRUE,0.000621231840616759,3,268
"5093",TRUE,23771,FALSE,TRUE,FALSE,0,9,170
"5094",TRUE,2332,FALSE,TRUE,FALSE,0.553059108192188,0,140
"5095",TRUE,204,TRUE,TRUE,FALSE,34.7826086956522,0,140
"5096",TRUE,2147,FALSE,TRUE,FALSE,1.10344827586207,0,139
"5097",TRUE,908,FALSE,FALSE,FALSE,2.85714285714286,2,140
"5098",TRUE,1131,TRUE,TRUE,FALSE,0,15,229
"5099",TRUE,4763,TRUE,TRUE,FALSE,1.01781170483461,0,140
"5100",FALSE,409,FALSE,TRUE,FALSE,0.670578373847443,4,104
"5101",TRUE,41,FALSE,TRUE,FALSE,30,5,239
"5102",TRUE,123,FALSE,TRUE,FALSE,2.38095238095238,5,164
"5103",TRUE,3,TRUE,TRUE,FALSE,40,26,293
"5104",TRUE,288,FALSE,TRUE,FALSE,28,3,140
"5105",TRUE,3526,TRUE,TRUE,FALSE,0.498753117206983,0,140
"5106",TRUE,23771,FALSE,TRUE,FALSE,0,11,186
"5107",TRUE,484,FALSE,TRUE,FALSE,3.78787878787879,3,140
"5108",TRUE,660,FALSE,TRUE,FALSE,74.6031746031746,2,140
"5109",TRUE,1076,TRUE,TRUE,FALSE,7.4487895716946,1,140
"5110",TRUE,14,FALSE,FALSE,FALSE,0,4,93
"5111",TRUE,1082,FALSE,TRUE,FALSE,21.6867469879518,0,140
"5112",TRUE,4491,TRUE,TRUE,FALSE,1.24275062137531,1,140
"5113",TRUE,319,FALSE,TRUE,FALSE,3.09278350515464,1,140
"5114",TRUE,1213,TRUE,TRUE,FALSE,4.44444444444444,5,179
"5115",FALSE,37,TRUE,FALSE,FALSE,462.5,8,140
"5116",FALSE,1213,TRUE,TRUE,FALSE,2.22222222222222,2,172
"5117",TRUE,4317,TRUE,TRUE,TRUE,0.00239475070645146,4,140
"5118",TRUE,821,TRUE,TRUE,TRUE,0.105778130371546,2,140
"5119",TRUE,972,TRUE,TRUE,TRUE,0,2,301
"5120",TRUE,56,TRUE,TRUE,FALSE,0,1,73
"5121",TRUE,6776,FALSE,TRUE,FALSE,0.340632603406326,3,140
"5122",TRUE,1263,TRUE,TRUE,FALSE,0.872817955112219,1,139
"5123",TRUE,1983,FALSE,TRUE,FALSE,0.298507462686567,1,117
"5124",FALSE,4422,TRUE,TRUE,FALSE,0,15,246
"5125",TRUE,1200,FALSE,FALSE,FALSE,5.57768924302789,3,140
"5126",TRUE,141,TRUE,TRUE,FALSE,1.85185185185185,13,293
"5127",TRUE,1582,FALSE,TRUE,FALSE,3.1104199066874,2,144
"5128",TRUE,926,FALSE,TRUE,FALSE,1.23456790123457,3,176
"5129",TRUE,1393,FALSE,TRUE,FALSE,0,6,121
"5130",TRUE,141,TRUE,TRUE,FALSE,1.85185185185185,13,295
"5131",TRUE,864,FALSE,TRUE,FALSE,20,0,140
"5132",TRUE,4286,FALSE,FALSE,FALSE,1.32241813602015,3,140
"5133",TRUE,4886,FALSE,TRUE,FALSE,1.69317598768599,1,140
"5134",TRUE,1269,TRUE,TRUE,TRUE,0.00732922896511287,1,140
"5135",TRUE,976,TRUE,TRUE,FALSE,0,5,151
"5136",TRUE,1131,TRUE,TRUE,FALSE,0,15,229
"5137",TRUE,753,FALSE,TRUE,FALSE,2.23463687150838,0,140
"5138",TRUE,295,FALSE,TRUE,FALSE,27.027027027027,0,140
"5139",TRUE,575,TRUE,TRUE,FALSE,1.05263157894737,6,302
"5140",TRUE,21,TRUE,TRUE,FALSE,1.04166666666667,1,293
"5141",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,1,236
"5142",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,1,161
"5143",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,2,193
"5144",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,1,188
"5145",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,1,173
"5146",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,2,179
"5147",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,2,191
"5148",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,1,147
"5149",TRUE,539,FALSE,TRUE,FALSE,0.124843945068664,2,195
"5150",TRUE,539,FALSE,TRUE,FALSE,0,2,174
"5151",TRUE,539,FALSE,TRUE,FALSE,0,1,195
"5152",TRUE,539,FALSE,TRUE,FALSE,0,2,188
"5153",TRUE,455,TRUE,TRUE,FALSE,0.101626016260163,1,270
"5154",TRUE,539,FALSE,TRUE,FALSE,0,2,232
"5155",TRUE,539,FALSE,TRUE,FALSE,0,1,145
"5156",TRUE,539,FALSE,TRUE,FALSE,0,1,140
"5157",TRUE,539,FALSE,TRUE,FALSE,0,2,263
"5158",TRUE,1758,TRUE,FALSE,FALSE,2.58064516129032,2,144
"5159",TRUE,539,FALSE,TRUE,FALSE,0,2,234
"5160",TRUE,515,TRUE,TRUE,FALSE,0,6,164
"5161",TRUE,539,FALSE,TRUE,FALSE,0,1,166
"5162",TRUE,539,FALSE,TRUE,FALSE,0,1,146
"5163",TRUE,539,FALSE,TRUE,FALSE,0,2,194
"5164",TRUE,539,FALSE,TRUE,FALSE,0,1,154
"5165",TRUE,539,FALSE,TRUE,FALSE,0,1,146
"5166",TRUE,539,FALSE,TRUE,FALSE,0,2,204
"5167",TRUE,539,FALSE,TRUE,FALSE,0,1,163
"5168",TRUE,539,FALSE,TRUE,FALSE,0,1,155
"5169",TRUE,539,FALSE,TRUE,FALSE,0,1,143
"5170",TRUE,5001,TRUE,TRUE,FALSE,0.225056264066016,0,139
"5171",TRUE,539,FALSE,TRUE,FALSE,0,2,177
"5172",TRUE,539,FALSE,TRUE,FALSE,0,1,156
"5173",TRUE,539,FALSE,TRUE,FALSE,0,1,145
"5174",TRUE,539,FALSE,TRUE,FALSE,0,2,191
"5175",TRUE,539,FALSE,TRUE,FALSE,0,1,163
"5176",FALSE,117,FALSE,TRUE,FALSE,113.636363636364,9,140
"5177",TRUE,569,FALSE,FALSE,FALSE,10.6666666666667,0,140
"5178",TRUE,539,FALSE,TRUE,FALSE,0,2,236
"5179",TRUE,539,FALSE,TRUE,FALSE,0,1,159
"5180",TRUE,539,FALSE,TRUE,FALSE,0,2,177
"5181",TRUE,65,FALSE,TRUE,FALSE,180,0,140
"5182",TRUE,539,FALSE,TRUE,FALSE,0,1,195
"5183",TRUE,539,FALSE,TRUE,FALSE,0,1,215
"5184",TRUE,539,FALSE,TRUE,FALSE,0,2,193
"5185",FALSE,117,FALSE,TRUE,FALSE,163.636363636364,10,140
"5186",TRUE,539,FALSE,TRUE,FALSE,0,2,245
"5187",TRUE,539,FALSE,TRUE,FALSE,0,1,171
"5188",TRUE,2347,FALSE,TRUE,FALSE,0,12,238
"5189",TRUE,539,FALSE,TRUE,FALSE,0,1,142
"5190",TRUE,539,FALSE,TRUE,FALSE,0,2,215
"5191",TRUE,539,FALSE,TRUE,FALSE,0,1,142
"5192",TRUE,1395,FALSE,TRUE,FALSE,0.208333333333333,2,140
"5193",TRUE,1393,FALSE,TRUE,FALSE,0,4,103
"5194",TRUE,460,FALSE,FALSE,FALSE,0.457317073170732,0,140
"5195",TRUE,322,TRUE,TRUE,FALSE,7.85714285714286,1,144
"5196",TRUE,1393,FALSE,TRUE,FALSE,0,6,117
"5197",TRUE,2806,TRUE,TRUE,FALSE,0.430053124209461,3,144
"5198",FALSE,26,FALSE,FALSE,FALSE,3700,8,140
"5199",TRUE,314,FALSE,TRUE,FALSE,0.178412132024978,4,275
"5200",TRUE,447,TRUE,TRUE,FALSE,22.1153846153846,2,140
"5201",TRUE,51,TRUE,TRUE,FALSE,0,3,273
"5202",TRUE,1838,FALSE,TRUE,FALSE,4.10958904109589,1,99
"5203",TRUE,1816,TRUE,TRUE,TRUE,0.103305785123967,0,140
"5204",TRUE,1168,FALSE,TRUE,FALSE,0,2,265
"5205",TRUE,1168,FALSE,TRUE,FALSE,0,1,183
"5206",TRUE,1933,TRUE,TRUE,FALSE,2.29508196721311,0,140
"5207",TRUE,1168,FALSE,TRUE,FALSE,0,2,138
"5208",TRUE,1168,FALSE,TRUE,FALSE,0,1,121
"5209",TRUE,1168,FALSE,TRUE,FALSE,0.12442969722107,2,142
"5210",TRUE,501,FALSE,TRUE,FALSE,0.555212831585441,0,143
"5211",TRUE,3,TRUE,FALSE,FALSE,0,16,240
"5212",TRUE,373,TRUE,FALSE,FALSE,0.216082019217507,2,140
"5213",TRUE,1295,FALSE,TRUE,FALSE,0.284900284900285,0,140
"5214",TRUE,33490,TRUE,TRUE,FALSE,0.0375084980190824,1,140
"5215",TRUE,3623,TRUE,TRUE,FALSE,0.444748546014369,0,140
"5216",FALSE,145,TRUE,TRUE,FALSE,0,13,304
"5217",TRUE,1994,TRUE,TRUE,FALSE,0.265957446808511,9,140
"5218",TRUE,2114,TRUE,TRUE,FALSE,0.348726619465286,1,140
"5219",TRUE,3358,FALSE,TRUE,FALSE,0.249563264287497,1,140
"5220",TRUE,1302,TRUE,TRUE,FALSE,0.522534291312867,1,144
"5221",TRUE,96,FALSE,TRUE,FALSE,1.7910447761194,1,143
"5222",TRUE,5526,FALSE,TRUE,FALSE,0.416914830256105,0,147
"5223",TRUE,4995,FALSE,TRUE,FALSE,0.175644028103044,1,99
"5224",TRUE,60,FALSE,TRUE,FALSE,0.0873362445414847,0,140
"5225",TRUE,60,FALSE,TRUE,FALSE,0.262008733624454,0,139
"5226",TRUE,3422,FALSE,TRUE,FALSE,0.224215246636771,1,292
"5227",TRUE,60,FALSE,TRUE,FALSE,0.436681222707424,1,140
"5228",FALSE,23,FALSE,FALSE,FALSE,6.25,8,140
"5229",TRUE,1741,FALSE,TRUE,FALSE,4.05727923627685,0,140
"5230",TRUE,60,FALSE,TRUE,FALSE,1.74672489082969,0,140
"5231",TRUE,60,FALSE,TRUE,FALSE,1.22270742358079,0,138
"5232",TRUE,60,FALSE,TRUE,FALSE,1.57205240174673,0,140
"5233",TRUE,60,FALSE,TRUE,FALSE,2.62008733624454,0,140
"5234",TRUE,81,TRUE,TRUE,FALSE,0.0426803243704652,15,279
"5235",TRUE,337,FALSE,FALSE,FALSE,18.1818181818182,4,140
"5236",TRUE,1328,FALSE,TRUE,FALSE,0.777873811581677,0,143
"5237",TRUE,2682,FALSE,TRUE,FALSE,0.0879507475813544,1,139
"5238",FALSE,2682,FALSE,TRUE,FALSE,0,1,102
"5239",TRUE,1912,TRUE,TRUE,FALSE,0,11,269
"5240",TRUE,174,FALSE,FALSE,FALSE,2.5,2,183
"5241",TRUE,194,FALSE,TRUE,FALSE,25.6410256410256,4,144
"5242",TRUE,388,TRUE,TRUE,FALSE,1.22249388753056,12,297
"5243",TRUE,15,FALSE,TRUE,FALSE,0,2,212
"5244",TRUE,1941,FALSE,TRUE,FALSE,0,2,95
"5245",TRUE,60,FALSE,TRUE,FALSE,1.31004366812227,0,140
"5246",TRUE,796,TRUE,TRUE,TRUE,0.00422332967311428,4,299
"5247",TRUE,2682,FALSE,TRUE,FALSE,0.263852242744063,2,140
"5248",TRUE,16107,FALSE,TRUE,FALSE,0.379223945283402,3,140
"5249",TRUE,2682,FALSE,TRUE,FALSE,0.615655233069481,2,268
"5250",TRUE,251,TRUE,TRUE,FALSE,1.58730158730159,0,140
"5251",TRUE,370,FALSE,FALSE,FALSE,53.7037037037037,0,140
"5252",TRUE,6072,FALSE,TRUE,FALSE,0.0531914893617021,2,134
"5253",FALSE,161,FALSE,TRUE,FALSE,0,2,53
"5254",TRUE,712,TRUE,TRUE,FALSE,0.111049416990561,0,140
"5255",TRUE,2119,FALSE,TRUE,FALSE,0.543293718166384,0,140
"5256",TRUE,60,FALSE,TRUE,FALSE,0.174672489082969,2,139
"5257",TRUE,20,FALSE,TRUE,FALSE,0,1,185
"5258",TRUE,7946,TRUE,TRUE,FALSE,0,9,193
"5259",TRUE,13585,FALSE,TRUE,FALSE,0.0138773244518457,2,140
"5260",TRUE,18,TRUE,TRUE,FALSE,0,7,255
"5261",TRUE,6503,FALSE,TRUE,FALSE,0.65843621399177,2,144
"5262",TRUE,1460,FALSE,TRUE,FALSE,0.16755096341804,1,143
"5263",TRUE,23792,FALSE,TRUE,FALSE,0.0116831528935275,2,140
"5264",TRUE,26784,TRUE,TRUE,FALSE,0,4,127
"5265",TRUE,207,FALSE,TRUE,FALSE,3.64372469635628,1,99
"5266",TRUE,338,FALSE,FALSE,FALSE,0,1,120
"5267",TRUE,0,FALSE,TRUE,FALSE,0.0369139904023625,4,139
"5268",TRUE,549,TRUE,TRUE,FALSE,1.01010101010101,9,213
"5269",TRUE,2235,TRUE,TRUE,FALSE,0.202942668696093,0,139
"5270",TRUE,1069,TRUE,TRUE,FALSE,0.0191975427145325,2,239
"5271",TRUE,2114,TRUE,TRUE,FALSE,0.0211349466342597,0,140
"5272",FALSE,1393,FALSE,TRUE,FALSE,0,5,97
"5273",TRUE,796,TRUE,TRUE,TRUE,0.00422332967311428,4,266
"5274",TRUE,635,FALSE,TRUE,FALSE,11.71875,0,140
"5275",TRUE,2989,FALSE,TRUE,FALSE,0.479233226837061,2,140
"5276",TRUE,1013,FALSE,TRUE,FALSE,2.43055555555556,3,140
"5277",TRUE,2565,TRUE,TRUE,FALSE,0.0171232876712329,4,256
"5278",TRUE,1393,FALSE,TRUE,FALSE,0,7,135
"5279",TRUE,1703,FALSE,TRUE,FALSE,0.267379679144385,3,140
"5280",TRUE,0,TRUE,TRUE,FALSE,0,3,83
"5281",TRUE,0,TRUE,TRUE,FALSE,0,1,204
"5282",TRUE,2018,TRUE,TRUE,FALSE,0.754199520054851,1,81
"5283",TRUE,28468,FALSE,TRUE,FALSE,0.00974532224532225,2,140
"5284",TRUE,23438,FALSE,TRUE,FALSE,0,2,162
"5285",TRUE,1407,TRUE,TRUE,FALSE,0.159235668789809,0,140
"5286",TRUE,89,FALSE,TRUE,FALSE,100,0,139
"5287",TRUE,2,TRUE,TRUE,FALSE,0.56772100567721,0,140
"5288",TRUE,463,FALSE,FALSE,FALSE,15.625,0,140
"5289",TRUE,2114,TRUE,TRUE,FALSE,0.0739723132199091,2,116
"5290",TRUE,5941,FALSE,TRUE,FALSE,0.0339789330615019,6,140
"5291",TRUE,134,FALSE,FALSE,FALSE,152.941176470588,0,140
"5292",TRUE,21270,FALSE,TRUE,FALSE,0.0365734720416125,1,99
"5293",FALSE,261,FALSE,TRUE,FALSE,14.6245059288538,8,140
"5294",TRUE,1154,TRUE,TRUE,FALSE,1.98019801980198,0,140
"5295",TRUE,1792,FALSE,TRUE,FALSE,6.88073394495413,1,140
"5296",TRUE,624,TRUE,TRUE,FALSE,6.37119113573407,2,140
"5297",FALSE,598,FALSE,FALSE,FALSE,30.0970873786408,1,59
"5298",FALSE,261,FALSE,TRUE,FALSE,9.88142292490119,9,140
"5299",TRUE,0,TRUE,TRUE,FALSE,3.125,5,154
"5300",TRUE,24208,FALSE,TRUE,FALSE,0.0114324911398194,2,140
"5301",TRUE,689,TRUE,TRUE,FALSE,4.3956043956044,4,144
"5302",TRUE,8770,TRUE,TRUE,FALSE,0.0869229283368746,1,99
"5303",TRUE,7,TRUE,TRUE,FALSE,0,14,279
"5304",TRUE,5002,FALSE,TRUE,FALSE,0.686947988223749,3,140
"5305",TRUE,627,FALSE,TRUE,FALSE,3.48837209302326,0,140
"5306",TRUE,2417,TRUE,TRUE,FALSE,0.0628447734096781,1,99
"5307",TRUE,33,FALSE,FALSE,FALSE,261.111111111111,2,140
"5308",FALSE,7,FALSE,FALSE,FALSE,625,9,140
"5309",FALSE,7,FALSE,FALSE,FALSE,925,8,140
"5310",TRUE,30,FALSE,TRUE,FALSE,34.6938775510204,2,140
"5311",TRUE,46,FALSE,TRUE,FALSE,117.5,2,140
"5312",FALSE,30,FALSE,TRUE,FALSE,6.12244897959184,8,140
"5313",TRUE,4984,FALSE,TRUE,FALSE,1.44759698899826,1,140
"5314",TRUE,4867,FALSE,TRUE,FALSE,0,1,123
"5315",TRUE,1460,FALSE,TRUE,FALSE,0.111700642278693,2,140
"5316",TRUE,164,FALSE,FALSE,FALSE,114.634146341463,2,140
"5317",TRUE,1460,FALSE,TRUE,FALSE,0.0279251605696733,1,76
"5318",TRUE,4021,TRUE,TRUE,FALSE,1.27027027027027,2,140
"5319",TRUE,23771,FALSE,TRUE,FALSE,0,12,198
"5320",TRUE,30,FALSE,TRUE,FALSE,51.0204081632653,2,140
"5321",TRUE,83,FALSE,TRUE,FALSE,117.5,2,140
"5322",TRUE,1460,FALSE,TRUE,FALSE,0.0837754817090198,2,140
"5323",TRUE,796,FALSE,TRUE,FALSE,0.608519269776876,1,293
"5324",TRUE,120,TRUE,TRUE,FALSE,0,4,160
"5325",TRUE,120,TRUE,TRUE,FALSE,0,4,199
"5326",TRUE,120,TRUE,TRUE,FALSE,0,4,161
"5327",TRUE,62,TRUE,TRUE,FALSE,0.436854646544877,1,144
"5328",TRUE,166,FALSE,TRUE,FALSE,36.3636363636364,0,140
"5329",TRUE,494,FALSE,TRUE,FALSE,11.5789473684211,1,144
"5330",TRUE,199,TRUE,TRUE,FALSE,0,15,279
"5331",TRUE,1411,FALSE,TRUE,FALSE,0.663507109004739,1,140
"5332",TRUE,166,FALSE,TRUE,FALSE,45.4545454545455,5,140
"5333",TRUE,1393,FALSE,TRUE,FALSE,0,5,106
"5334",FALSE,23771,FALSE,TRUE,FALSE,0,10,211
"5335",TRUE,726,FALSE,FALSE,FALSE,24.2424242424242,2,144
"5336",TRUE,24,FALSE,FALSE,FALSE,4700,2,140
"5337",TRUE,71,FALSE,TRUE,FALSE,0,1,93
"5338",TRUE,1249,TRUE,TRUE,FALSE,0.0337040781934614,5,139
"5339",TRUE,120,TRUE,TRUE,FALSE,0,6,209
"5340",TRUE,120,TRUE,TRUE,FALSE,0,6,199
"5341",TRUE,120,TRUE,TRUE,FALSE,0,6,220
"5342",TRUE,120,TRUE,TRUE,FALSE,0,6,207
"5343",TRUE,120,TRUE,TRUE,FALSE,0,6,214
"5344",TRUE,120,TRUE,TRUE,FALSE,0,6,209
"5345",TRUE,3244,FALSE,TRUE,FALSE,2.50223413762288,0,140
"5346",TRUE,1414,FALSE,TRUE,FALSE,2.66575529733424,4,114
"5347",TRUE,1946,FALSE,TRUE,FALSE,0,3,278
"5348",TRUE,281,FALSE,TRUE,FALSE,3.39622641509434,1,99
"5349",TRUE,5001,FALSE,FALSE,FALSE,1.12644325542101,2,144
"5350",TRUE,2444,FALSE,TRUE,FALSE,0.317460317460317,0,140
"5351",TRUE,508,FALSE,FALSE,FALSE,9.47368421052632,1,99
"5352",TRUE,2138,FALSE,TRUE,FALSE,0.512163892445583,4,140
"5353",TRUE,196,TRUE,TRUE,FALSE,0.418410041841004,0,140
"5354",TRUE,707,FALSE,TRUE,FALSE,35.3562005277045,1,140
"5355",TRUE,703,FALSE,TRUE,FALSE,6.8904593639576,4,114
